/home/gobind/.fastai/data/cifar10
epoch     train_loss  valid_loss  accuracy  time    
0         22.034525   #na#        00:03     
LR Finder is complete, type {learner_name}.recorder.plot() to see the graph.
Min numerical gradient: 2.51E-03
Min loss divided by 10: 9.12E-02
epoch     train_loss  valid_loss  accuracy  time    
0         1.560515    1.427674    0.489300  00:15     
1         1.300517    1.241014    0.562100  00:15     
2         1.186565    1.129403    0.602100  00:15     
3         1.121573    1.066620    0.620800  00:15     
4         1.041185    0.988802    0.649600  00:15     
5         0.975236    0.961403    0.655300  00:15     
6         0.924520    0.963000    0.658900  00:15     
7         0.885141    0.822002    0.713300  00:15     
8         0.823589    0.823845    0.714500  00:15     
9         0.791051    0.795752    0.723300  00:15     
10        0.747331    0.775305    0.727800  00:15     
11        0.712224    0.734405    0.743900  00:15     
12        0.714951    0.692521    0.764400  00:15     
13        0.654026    0.802428    0.727200  00:15     
14        0.633182    0.707752    0.761300  00:15     
15        0.606516    0.634860    0.779600  00:15     
16        0.584113    0.656732    0.779600  00:15     
17        0.558215    0.731993    0.756800  00:15     
18        0.535473    0.594197    0.794000  00:15     
19        0.511283    0.669853    0.778100  00:15     
20        0.485358    0.579299    0.807000  00:15     
21        0.474081    0.552278    0.815700  00:15     
22        0.457141    0.546013    0.819600  00:15     
23        0.437317    0.609820    0.800200  00:15     
24        0.410556    0.559785    0.816600  00:15     
25        0.409942    0.519430    0.828500  00:15     
26        0.398842    0.510727    0.830200  00:15     
27        0.369092    0.515658    0.832900  00:15     
28        0.367290    0.506385    0.830900  00:15     
29        0.348376    0.488355    0.839400  00:15     
30        0.333666    0.470785    0.846900  00:15     
31        0.312743    0.490709    0.845700  00:15     
32        0.308007    0.505845    0.844800  00:15     
33        0.291553    0.495973    0.842600  00:15     
34        0.283908    0.470876    0.852000  00:15     
35        0.269567    0.509922    0.846400  00:15     
36        0.256066    0.501253    0.844100  00:15     
37        0.246470    0.479684    0.851400  00:15     
38        0.241251    0.513152    0.853200  00:15     
39        0.222497    0.492291    0.854500  00:15     
40        0.221298    0.481553    0.858200  00:15     
41        0.208699    0.492591    0.855800  00:15     
42        0.210917    0.466446    0.861700  00:15     
43        0.210229    0.519892    0.855400  00:15     
44        0.196461    0.470447    0.861000  00:15     
45        0.185895    0.548297    0.854200  00:15     
46        0.177803    0.481227    0.862200  00:15     
47        0.163075    0.492313    0.865800  00:15     
48        0.155178    0.495039    0.861000  00:15     
49        0.153804    0.477563    0.873200  00:15     
50        0.149218    0.541308    0.861000  00:15     
51        0.132997    0.517845    0.866900  00:15     
52        0.139238    0.536347    0.863400  00:15     
53        0.137533    0.542848    0.864400  00:15     
54        0.125628    0.505543    0.868900  00:15     
55        0.116329    0.498212    0.870200  00:15     
56        0.116250    0.548142    0.865400  00:15     
57        0.108013    0.549402    0.866300  00:15     
58        0.100171    0.533430    0.869700  00:15     
59        0.100133    0.510309    0.873100  00:15     
60        0.096882    0.545184    0.868000  00:15     
61        0.089508    0.526040    0.875400  00:15     
62        0.082101    0.519462    0.878800  00:15     
63        0.078130    0.552330    0.873100  00:15     
64        0.081359    0.549228    0.879200  00:15     
65        0.072494    0.571129    0.874200  00:15     
66        0.064443    0.562056    0.880000  00:15     
67        0.056100    0.546106    0.882500  00:15     
68        0.065363    0.555016    0.878100  00:15     
69        0.048242    0.570262    0.880900  00:15     
70        0.054468    0.565631    0.886000  00:15     
71        0.046345    0.563368    0.884800  00:15     
72        0.044047    0.554397    0.885800  00:15     
73        0.037789    0.562500    0.887300  00:15     
74        0.041393    0.578750    0.883800  00:15     
75        0.036444    0.577879    0.888300  00:15     
76        0.028240    0.591019    0.886300  00:15     
77        0.032797    0.585243    0.889900  00:15     
78        0.025396    0.604838    0.885700  00:15     
79        0.027270    0.587147    0.888300  00:15     
80        0.022014    0.590105    0.890000  00:15     
81        0.022202    0.587396    0.890700  00:15     
82        0.019039    0.606855    0.890800  00:15     
83        0.017784    0.608423    0.890200  00:15     
84        0.016538    0.597613    0.889500  00:15     
85        0.015377    0.600051    0.892200  00:15     
86        0.012712    0.598273    0.892700  00:15     
87        0.012850    0.604223    0.896100  00:15     
88        0.014030    0.596560    0.895000  00:15     
89        0.010083    0.590275    0.894200  00:15     
90        0.010303    0.594604    0.894300  00:15     
91        0.009581    0.593161    0.894300  00:15     
92        0.010666    0.595620    0.895000  00:15     
93        0.009957    0.594540    0.894500  00:15     
94        0.008125    0.592805    0.895700  00:15     
95        0.009048    0.594611    0.895400  00:15     
96        0.006358    0.602898    0.895500  00:15     
97        0.007921    0.595250    0.896100  00:15     
98        0.007285    0.596296    0.895800  00:15     
99        0.007979    0.594707    0.896300  00:15     
